review_id,product_id,product_name,rating,contents,created_at,like_count,구매컬러,구매사이즈,사이즈,퀄리티,색감,키,몸무게,평소사이즈
62166723,165952537,[MADE]케미 조거 트레이닝 팬츠,5,정말 최고예요,2026-04-07 13:58:08,0,화이트,,,,,159cm,45kg,하의 23
62143653,165952537,[MADE]케미 조거 트레이닝 팬츠,5,정말 최고예요,2026-04-07 01:10:15,0,화이트,,,,,154cm,58kg,하의 30
62138866,165952537,[MADE]케미 조거 트레이닝 팬츠,5,정말 최고예요,2026-04-06 15:19:05,0,오트밀,,,,,160cm,55kg,
62134744,165952537,[MADE]케미 조거 트레이닝 팬츠,5,정말 최고예요,2026-04-06 13:04:14,0,그레이,,,,,161cm,58kg,하의 26
62131858,165952537,[MADE]케미 조거 트레이닝 팬츠,5,정말 최고예요,2026-04-06 11:35:22,0,블랙,,,,,,,
62129777,165952537,[MADE]케미 조거 트레이닝 팬츠,5,정말 최고예요,2026-04-06 10:22:14,0,블랙,,,,,162cm,42kg,하의 24
62124167,165952537,[MADE]케미 조거 트레이닝 팬츠,5,"하비들이여. 여기로 오세요. 
후들후들 재질 좋아하시면 이겁니다. 
운동할 때도 입기 편해요! 색감, 촉감 다 만족합니다ㅎㅎ 다른 컬러도 또 사고 싶어오",2026-04-06 06:08:45,0,그레이,,커요,만족해요,비슷해요,158cm,55kg,하의 29
62121355,165952537,[MADE]케미 조거 트레이닝 팬츠,5,정말 최고예요,2026-04-06 04:09:54,0,블랙,,,,,172cm,60kg,하의 28
62116010,165951557,[MADE]케미 조거 트레이닝 팬츠,4,"생각보다 커요!!! 
옵션 두 개 중에 고민 많이 했는데 롱 샀으면 기장 때문에 결국 교환했을 것 같아요~ 그리구 시보리가 그렇게 짱짱하진 않은 것 같은데 가격대비 만족합니다",2026-04-06 00:17:42,0,그레이,,커요,보통이에요,비슷해요,,,
62099925,165952537,[MADE]케미 조거 트레이닝 팬츠,5,연그레이 색인데 제가 갖고 있는 회색이랑 별 차이가 없는거 같아요. 사진에는 밝어보였는데 제가 갖고 있는 색이 연한건가 그래도 바지 뒤에 디테일 이뻐서 산 거라 상관없어요오,2026-04-05 09:28:42,0,연그레이,,잘 맞아요,만족해요,밝아요,162cm,43kg,하의 28
62089358,165952537,[MADE]케미 조거 트레이닝 팬츠,5,정말 최고예요,2026-04-05 03:22:01,0,그레이,,,,,,,
62087488,165952537,[MADE]케미 조거 트레이닝 팬츠,5,정말 최고예요,2026-04-05 01:43:44,0,블랙,,,,,173cm,61kg,하의 28
62066572,165952537,[MADE]케미 조거 트레이닝 팬츠,5,"길이도 160 정도인 저한테 딱 맞고 두께는 봄 정도에 입기 좋을 것 같아요 
허리 밴딩이라 너무 편하고 편하게 입고 다니기 좋습니다",2026-04-04 06:44:12,0,블랙,,잘 맞아요,만족해요,비슷해요,159cm,50kg,
62050560,165952537,[MADE]케미 조거 트레이닝 팬츠,5,"163인데 롱사이즈 딱이에요 약간 길긴한데 조거라서
넉넉하니 편하고 좋아용 걱정했는데 직진배송으로 일찍와서 너무 좋아요 감사합니당",2026-04-03 13:51:27,0,그레이,,잘 맞아요,만족해요,비슷해요,163cm,53kg,하의 36
62042966,165952537,[MADE]케미 조거 트레이닝 팬츠,4,정말 최고예요,2026-04-03 09:27:02,0,화이트,,,,,161cm,47kg,하의 26
62030839,165952537,[MADE]케미 조거 트레이닝 팬츠,3,"겨울꺼 사서 잘입고있는데
봄~ 가을용이라서 얇아요 그래서 좋긴한데
질이 별루예요~ 금방 보풀 일어날거 같아요
바지는 크고 이쁩니다.
88사이즈도 넉넉하게 맞아요",2026-04-03 02:02:50,0,오트밀,,커요,별로예요,비슷해요,155cm,74kg,하의 31
62029186,165952537,[MADE]케미 조거 트레이닝 팬츠,5,정말 최고예요,2026-04-03 00:34:52,0,블랙,,,,,172cm,57kg,하의 27
62028496,165952537,[MADE]케미 조거 트레이닝 팬츠,5,정말 최고예요,2026-04-02 23:58:34,0,그레이,,,,,170cm,70kg,
62012767,165952537,[MADE]케미 조거 트레이닝 팬츠,4,다른 제품을 깔별로ㅠ쟁여서 이것도 로고가 마음에 들어서 구매했어요! 바지 예쁩니다 로고도 재딜두오 ! 근데 저는 원래 제가 사던 제품 베이델리 다른 추리닝 살래오!! ,2026-04-02 09:36:09,0,블랙,,커요,만족해요,비슷해요,162cm,50kg,하의 27
62005445,165952537,[MADE]케미 조거 트레이닝 팬츠,5,정말 최고예요,2026-04-02 05:44:14,0,그레이,,,,,158cm,50kg,하의 26
61995867,165952537,[MADE]케미 조거 트레이닝 팬츠,5,조거팬츠 처음 사보는데 완전 편하고 좋아요 하체 부해보이거나 그러지 않고 이쁘게 라인 잘 빠져요 근데 아무래도 하얀색이라 그런지 약간 부해보이긴 하는데 사이즈 큰 걸로 해도 ㄱㅊ을듯?  나중에 그레이 큰 사이즈로도 사볼려구요,2026-04-01 21:58:36,0,오트밀,,잘 맞아요,만족해요,비슷해요,163cm,63kg,하의 27
61994769,165951557,[MADE]케미 조거 트레이닝 팬츠,5,정말 최고예요,2026-04-01 17:10:56,0,블랙,,,,,153cm,75kg,
61993439,165952537,[MADE]케미 조거 트레이닝 팬츠,3,정말 최고예요,2026-04-01 15:25:38,0,블랙,,,,,166cm,100kg,하의 30
61993155,165952537,[MADE]케미 조거 트레이닝 팬츠,5,"너무 맘에 들어요! 포켓도 포인트 돼서 좋은 거 같고, 제 키에도 길이가 딱 좋아요!
편하고, 데일리에 꾸안꾸로 딱 좋습니다~",2026-04-01 15:11:51,0,화이트,,잘 맞아요,만족해요,비슷해요,155cm,52kg,하의 27
61985063,165952537,[MADE]케미 조거 트레이닝 팬츠,5,"여기서 겨울에 기모 트레이닝 팬츠 너무 잘 입어서 
기존에 산 디자인말고 기모 없는 다른 디자인으로 구매해봤어요
뒷포켓에 로고가 있어서 좀 더 귀여운 맛도 있고 핏도 너무 맘에 들어요 ",2026-04-01 11:40:32,0,연그레이,,커요,만족해요,비슷해요,160cm,58kg,하의 28
61968642,165952537,[MADE]케미 조거 트레이닝 팬츠,5,정말 최고예요,2026-04-01 04:55:42,0,그레이,,,,,,,
61962754,165952537,[MADE]케미 조거 트레이닝 팬츠,5,정말 최고예요,2026-04-01 01:05:07,0,블랙,,,,,154cm,61kg,하의 31
61962751,165952537,[MADE]케미 조거 트레이닝 팬츠,5,정말 최고예요,2026-04-01 01:05:01,0,그레이,,,,,154cm,61kg,하의 31
61954382,165952537,[MADE]케미 조거 트레이닝 팬츠,5,엄청 이쁘단 느낌은 안드는데 그냥 그럭저럭 입기 나쁘지않아요 허리가 좀 큰 느낌이라 접어서 입으니 괜찮네요 엉덩이로고가 귀여워요,2026-03-31 14:06:25,0,그레이,,잘 맞아요,보통이에요,비슷해요,168cm,58kg,
61952499,165952537,[MADE]케미 조거 트레이닝 팬츠,5,"다른 디자인의 숏 사이즈가 너무 짧아서 이번에는 롱 사이즈로 샀더니 바지가 좀 기네요.
이 바지가 그것보다 긴듯;;
숏사이즈로 사면 딱 맞을 것 같아요. 
엉덩이 로고 귀여워요. 그런데 주머니에 로고가 없는 게 조금 아쉽네요.",2026-03-31 13:13:29,0,그레이,,커요,만족해요,비슷해요,160cm,49kg,하의 26
61947966,165952537,[MADE]케미 조거 트레이닝 팬츠,5,정말 최고예요,2026-03-31 11:44:30,0,블랙,,,,,157cm,50kg,
61941034,165952537,[MADE]케미 조거 트레이닝 팬츠,5,정말 최고예요,2026-03-31 08:28:29,0,브라운,,,,,160cm,,
61936438,165952537,[MADE]케미 조거 트레이닝 팬츠,1,정말 최고예요,2026-03-31 05:38:36,0,오트밀,,,,,,,
61918153,165952537,[MADE]케미 조거 트레이닝 팬츠,5,엉덩이 자수 부분이 너무 귀여워요 조금 얇아서 지금 때에 낮엔 괜찮은데 아침이랑 밤엔 조금 추울 거 같은 느낌이에요. 제 왕방댕이+왕벅지를 소화해주는 바지에겐 늘 감사할 따름입니다,2026-03-30 11:09:18,0,블랙,,잘 맞아요,만족해요,비슷해요,170cm,75kg,하의 30
61912757,165952537,[MADE]케미 조거 트레이닝 팬츠,3,정말 최고예요,2026-03-30 07:17:50,0,그레이,,,,,162cm,48kg,하의 23
61911323,165952537,[MADE]케미 조거 트레이닝 팬츠,5,역시 믿는 트레이닝  질도 좋고 예쁘고 편해요! 잘 입겠습니다. 158 사람한테도 길지 않아요.잡아줘서 좋슴니다아ㅏ,2026-03-30 06:18:20,0,블랙,,잘 맞아요,만족해요,비슷해요,158cm,48kg,하의 29
61910758,165952537,[MADE]케미 조거 트레이닝 팬츠,5,바지 너무너무 이뻐요!! 엉덩이 부분도 이쁘고 조거라 끌리지도 않고 너무 잘 입고 다녀요 다른 색상도 재구매 의사 있어요!,2026-03-30 05:51:09,0,블랙,,잘 맞아요,만족해요,비슷해요,163cm,50kg,하의 27
61905035,165952537,[MADE]케미 조거 트레이닝 팬츠,5,정말 최고예요,2026-03-30 01:48:21,0,연그레이,,,,,157cm,50kg,하의 27
61899466,165952537,[MADE]케미 조거 트레이닝 팬츠,5,정말 최고예요,2026-03-29 15:52:10,0,그레이,,,,,168cm,63kg,하의 40 이상
