review_id,product_id,product_name,rating,contents,created_at,like_count,구매컬러,구매사이즈,사이즈,퀄리티,색감,키,몸무게,평소사이즈
61501712,157693846,[스판최고] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,와우 진짜 대박임… 계속 고민하다가 사버렸는데 전 깔별로 살 예정이에요 다들 사보세요 제발 진쩌 교복바지됨 회사에 입고다녀도 손색없음 뱃살 많아서 항상 다른덴 맞아도 배가 너무 꼈는데 이건 너무 잘 늘어나서 소화도 문제없이 되고 답답한 느낌이 전혀 없음 …,2026-03-16 05:32:27,0,블랙,,잘 맞아요,만족해요,비슷해요,163cm,67kg,하의 30
61442437,157693846,[스판최고] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,허리밴딩이 정말 편하고 입었을 때 다리가 더 날씬하고 예뻐 보이는 것 같아요.. 특유의 찰랑찰랑한 느낌이 정말 기분이 좋슴미다..ㅎㅎ,2026-03-13 11:18:10,0,딥그레이,,잘 맞아요,만족해요,비슷해요,158cm,46kg,
61442432,157693846,[스판최고] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,핏이랑 착용감이 너무 좋고 무엇보다 허리 밴딩이 너무 편해요! 전체적으로 다리를 더 길어보이고 가늘어버이게 해줘서 손이 자주 갑니다ㅎㅎ 아쉬운 점은 일주일 정도 입었을때 보풀이 살짝 올라왔어요..ㅠㅠ,2026-03-13 11:18:04,0,블랙,,잘 맞아요,만족해요,비슷해요,158cm,46kg,
61426057,157665841,[오픈할인/기모버전추가] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size (무료배송),5,가격대비 편하게 입을 수 있어서 좋고 길이감도 적당해요!ㅎㅎ,2026-03-12 21:46:15,0,(기모)블랙,,잘 맞아요,보통이에요,비슷해요,161cm,49kg,하의 30
61410739,157693846,[스판최고] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,정말 최고예요,2026-03-12 07:11:38,0,블랙,,,,,156cm,45kg,하의 26
61400668,157693846,[스판최고] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,"일단 벌써 세번째 구매라고 하면 말 다했죠
블랙으로 하나 시켜서 입어보고
핏도 이쁘고 너무 편하고 좋아서 
두컬러 재주문했어요 

우선 와이존 부각이나 팬티라인은
입자마자는 쫀쫀한편이라 좀 있긴한데
소재가 소재인지라 확실히 입다보면 신경안쓸정도로
안보이는 편이고요 
블랙보단 그레이가 좀 더 보이는것같긴해요! 

그렇지만 좀 원단 자체가 도톰한 편이기 때문에
다른 타사 제품들처럼 크게 신경쓸정도로 
느껴지는건 아니였어요! 
특히 전 여러 부츠컷팬츠를 많이 구매하고 입어봤는데
라인이 너어무 ! 드러나는건 오히려 더 뚱뚱해 보이더라구요 

이건 적당히 허벅지 붙으면서 라인이 이쁘게 빠져서
훨씬 길어보이고 날씬해보여요! 
기장은 제 키기준 베이직도 짧지않고 
맨발일땐 긴느낌이라 베이직도 충분할거같아요!! ",2026-03-12 00:07:52,1,블랙,,잘 맞아요,만족해요,비슷해요,167cm,55kg,하의 27
61400666,157693846,[스판최고] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,"일단 벌써 세번째 구매라고 하면 말 다했죠
블랙으로 하나 시켜서 입어보고
핏도 이쁘고 너무 편하고 좋아서 
두컬러 재주문했어요 

우선 와이존 부각이나 팬티라인은
입자마자는 쫀쫀한편이라 좀 있긴한데
소재가 소재인지라 확실히 입다보면 신경안쓸정도로
안보이는 편이고요 
블랙보단 그레이가 좀 더 보이는것같긴해요! 

그렇지만 좀 원단 자체가 도톰한 편이기 때문에
다른 타사 제품들처럼 크게 신경쓸정도로 
느껴지는건 아니였어요! 
특히 전 여러 부츠컷팬츠를 많이 구매하고 입어봤는데
라인이 너어무 ! 드러나는건 오히려 더 뚱뚱해 보이더라구요 

이건 적당히 허벅지 붙으면서 라인이 이쁘게 빠져서
훨씬 길어보이고 날씬해보여요! 
기장은 제 키기준 베이직도 짧지않고 
맨발일땐 긴느낌이라 베이직도 충분할거같아요!!",2026-03-12 00:07:49,0,딥그레이,,잘 맞아요,만족해요,비슷해요,167cm,55kg,하의 27
61396525,157665841,[무료배송] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,출근용 바지로 샀는데 넘 편하고 단정하고 예쁘고 다 함. 겨울에 입기엔 얇고 봄에 잘 입고 댕길거 같아요 핏이 넘 예쁘네여 굿,2026-03-11 15:01:12,0,블랙,,잘 맞아요,만족해요,비슷해요,158cm,46kg,하의 24
61396523,157665841,[무료배송] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,출근용 바지로 샀는데 넘 편하고 단정하고 예쁘고 다 함. 겨울에 입기엔 얇고 봄에 잘 입고 댕길거 같아요 핏이 넘 예쁘네여 굿,2026-03-11 15:01:10,0,딥그레이,,잘 맞아요,만족해요,비슷해요,158cm,46kg,하의 24
61369270,157693846,[스판최고] #SLOWMADE. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,정말 최고예요,2026-03-10 16:30:39,0,블랙,,,,,163cm,53kg,하의 26
61350879,157665841,[무료배송] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,4,"156cm기준 신발안신으면 밟힐정도로길어요
평소 굽높은신발 자주신어서 괜찮을줄알았는데 굽높은신발신어도 살짝살짝 밟혀서 한두단 줄여야할것같아요ㅠㅠ
요새 이런바지 많은데 하나같이 주머니가없더라고요ㅠ이건 주머니있어서 폰안떨구고 넣을수있어요 좋아요
탄탄한재질로 잡아주는 라인도 나오면 좋을것같아요",2026-03-10 04:47:05,0,블랙,,커요,보통이에요,비슷해요,156cm,56kg,하의 27
61350352,157693846,[스판최고] #SLOWMADE. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,4,생각보다 너무 기네요ㅋㅋㅋㅋ계속 발로 밟고 다녔어요 ㅠㅠ 잘라서 입어야 할 것 같아요! 옷 자체는 핏이며 두께며 괜찮어요!,2026-03-10 04:20:37,0,딥그레이,,커요,보통이에요,비슷해요,165cm,53kg,하의 28
61332819,157693846,[스판최고] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,진짜 쫀쫀하고 착용감도 편한데 핏도 이뻐요 무릎늘어짐이나 보풀만 안 났으면 좋겠어요,2026-03-09 06:41:43,0,딥그레이,,잘 맞아요,만족해요,비슷해요,166cm,52kg,
61330806,157693846,[스판최고] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,"트레이닝 바지 중에 제일 편해여!!
물론 모델과 같은 핏은 아니지만 원하던 핏이라 좋고 164cm 기준 베이직이 길이 딱이에요!!",2026-03-09 04:39:38,0,블랙,,잘 맞아요,만족해요,비슷해요,164cm,68kg,하의 31
61319062,157693846,[스판최고] #SLOWMADE. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,정말 최고예요,2026-03-08 12:50:33,0,블랙,,,,,163cm,57kg,하의 28
61285055,157693846,[스판최고] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,정말 최고예요,2026-03-07 05:19:53,0,블랙,,,,,,,
61285053,157693846,[스판최고] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,정말 최고예요,2026-03-07 05:19:51,0,딥그레이,,,,,,,
61276344,157693846,[스판최고] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,"158cm 베이직
기장이 살짝 길어서
허리 한번 접어입었더니 딱 운동화 끝까지 와요
숏은 너무 짧을 것 같아서 제 키엔 베이직이 더 예쁜 것 같아요
쫀쫀하고 부츠컷 라인이 예뻐요",2026-03-06 14:45:19,0,블랙,,잘 맞아요,만족해요,비슷해요,158cm,45kg,하의 26
61206809,157693846,[스판최고] #SLOWMADE. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,정말 최고예요,2026-03-03 11:05:15,0,블랙,,,,,161cm,52kg,하의 27
61195460,157693846,[스판최고] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,"세탁 해봐야 알겠지만 지금까지 봐서는 쫀득쫀득 예쁩니다
허벅지 끼임도 없고 핏도 진심 슬랙스핏이라 여기저기 입고다니기 짱좋음!",2026-03-02 16:01:59,0,블랙,,잘 맞아요,만족해요,비슷해요,162cm,53kg,하의 27
61194505,157693846,[스판최고] #SLOWMADE. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,정말 최고예요,2026-03-02 15:00:28,0,블랙,,,,,,,
61186715,157665841,[무료배송] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,정말 최고예요,2026-03-02 09:06:34,0,블랙,,,,,163cm,53kg,하의 27
61164332,157693846,[스판최고] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,"세탁 해봐야 알겠지만 지금까지 봐서는 쫀득쫀득 예쁩니다
허벅지 끼임도 없고 핏도 진심 슬랙스핏이라 여기저기 입고다니기 짱좋음!",2026-03-01 06:52:53,0,딥그레이,,잘 맞아요,만족해요,비슷해요,162cm,53kg,하의 27
61112797,157693846,[스판최고] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,핏 이뻐요! 조금 엉덩이가 부각되지만 쫀쫀하고 만족스러워요요 그리고 추리닝보다는 슬랙스 같아서 포멀하게 입기도 딱 좋네용,2026-02-27 00:06:38,0,블랙,,잘 맞아요,만족해요,어두워요,158cm,50kg,하의 26
61110842,157665841,[오픈할인/기모버전추가] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size (무료배송),5,정말 최고예요,2026-02-26 17:54:53,0,(기모)블랙,,,,,155cm,46kg,하의 26
61105746,157665841,[무료배송/기모버전추가] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,배송빠르고 잘입엇어요! 마음에 들어요 굿굿ㅎㅎ,2026-02-26 13:09:20,0,블랙,,잘 맞아요,보통이에요,비슷해요,161cm,60kg,하의 27
61102830,157693846,[스판최고] #SLOWMADE. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,3,기장도 잘 맞고 트레이닝 기준 부츠컷도 흔하지 않아서 예뻐요! 쫀쫀하긴 한데 그만큼 잘 붙어서 라인이 적나라하게 드러나긴 해요 .. ㅎㅎ 다이어트 해야죠 ㅎㅎ,2026-02-26 11:29:02,0,블랙,,작아요,보통이에요,비슷해요,161cm,63kg,하의 29
61081383,157665841,[무료배송]  #SLOWMADE. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size (오늘드림🚚),5,"가볍고 핏 좋아요
다만 제가 단신이라 너무 길어서 잘랐습니다
숏버전듀 있으면. 좋겠어오",2026-02-25 14:27:22,0,블랙,,커요,만족해요,비슷해요,154cm,45kg,하의 27
61074738,157665841,[무료배송] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,"추리닝인데 슬랙스처럼 보이면서~엉덩이랑 허벅지는 널널하게 붙고 밑단 부츠컷은 똬악~! 있었으면 하는 옷을 찾던중에 후기들 보고 구매했어요 ㅎㅎ
딱 제가 원하던 그 옷!!! 다른색도 구매하고싶어서 들어왔다가 이뷰 쓰고 갑니다..🤭 159에는 살~짝 길어서 한단 정도 줄여서 입었더니 예뻐요!!!!",2026-02-25 11:10:09,0,블랙,,잘 맞아요,만족해요,비슷해요,160cm,50kg,하의 26
60990332,157693846,[스판최고] #SLOWMADE. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,가격대비 질 좋아요. 엄청 편하고 단점커버 잘 됩니다👍🏻,2026-02-22 05:27:11,0,블랙,,잘 맞아요,만족해요,비슷해요,171cm,56kg,
60988627,157665841,[무료배송/오늘드림🚚] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,입고 너무 편해서 재구매했어요. 고민하신는 분들 고민하시지 말고 사세요.,2026-02-22 04:39:53,0,블랙,,잘 맞아요,보통이에요,비슷해요,166cm,52kg,하의 27
60988478,157665841,[🌅설특가세일/무료배송] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,또 구매했어요. 어디서든 편하게 입어서 만족합니다,2026-02-22 04:35:31,0,블랙,,잘 맞아요,만족해요,비슷해요,166cm,52kg,하의 27
60977260,157693846,[스판최고] #SLOWMADE. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,정말 최고예요,2026-02-21 13:50:41,0,블랙,,,,,156cm,54kg,하의 29
60965950,157665841,[🌅설특가세일/무료배송] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,와 핏도 이쁘고 소재도 너무 부드러워서 기모버전도 일반버전도 다 샀어요~165-55키로인데 베이직 프리 딱이네요~,2026-02-21 07:50:11,0,블랙,,잘 맞아요,만족해요,비슷해요,165cm,55kg,하의 27
60934922,157665841,[🌅설특가세일/무료배송] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,3,롱으로 살까하다가 베이직으로 샀는데 조금 짧네요 ㅠㅠ 아쉬워요.. 165 이상이면서 발등 덮는 길이감을 원하시면 롱으로 시키세요!,2026-02-20 06:16:42,0,블랙,,잘 맞아요,보통이에요,비슷해요,165cm,57kg,하의 29
60925479,157693846,[스판최고] #SLOWMADE. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,요즘 한창 멋쨍이 슬리브리스를 많이 구매해서 잘 어울릴 바지가 없을까~ 찾아다니다가 발견한 제품이에요彡 농담이 아니라 바지 쇼핑을 안 한 지 일 년 반 정도 되었는데요. . . 그만큼 마음에 차는 바지를 찾기가 쉽지 않았어요⌒_⌒; 마침 직진배송도 되길래 새벽에 충동적으로(ㅜㅜㅋㅋ) 구매했는데 새벽의 저를 마구마구 칭찬해 주고 싶은.ᐟ.ᐟ 핏입니따 ㅎ ㅎ 허리단면도 기장도 딱 원하던 그대로여서 감격스러워요꩜ 상의 구애받지 않고 여기저기 잘 어울릴 색상인 것도 마음에 들어요 ⌯ᵔ⩊ᵔ⌯ 드디어 바지 사냥 성공💥,2026-02-19 16:33:54,2,딥그레이,,잘 맞아요,만족해요,비슷해요,156cm,42kg,하의 22 이하
60915560,157693846,[스판최고] #SLOWMADE. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,정말 최고예요,2026-02-19 09:48:58,0,블랙,,,,,163cm,55kg,하의 27
60907803,157693846,[스판최고] #SLOWMADE. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,"158 기준 발목 아래까지 길어요 
놀랄 정도로 편하고 신축성이 좋아요
근데 아랫배가 나오면 잘 보여요
두께는 지금 입어도 괜찮을 것 같고 아주 덥기 전까지 괜찮을 것 같아요",2026-02-19 02:33:54,0,블랙,,잘 맞아요,만족해요,비슷해요,,,
60903801,157693846,[스판최고] #SLOWMADE. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,정말 최고예요,2026-02-18 15:43:12,0,블랙,,,,,,,
60813644,157693846,[스판최고] #SLOWMADE. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,3,제가 원래 기장 106cm입으면 발등 살짝 가리거든요? 근데 롱이 107이길래 롱 했더니 발을 덮네욬ㅋㅠ줄여입어야겟어요.. ,2026-02-13 05:31:27,0,블랙,,커요,보통이에요,비슷해요,165cm,55kg,하의 27
60783208,157665841,[무료배송] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,1,정말 최고예요,2026-02-12 00:29:26,0,블랙,,,,,156cm,49kg,
60763905,157665841,[무료배송] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,3,부츠컷이 생각보다 커요? 밑에가 너무 넓어서.. 그 부분은 조금 아쉽네요. 밴딩이랑 편하고 살짝기모 들어가있어요. 먼지가 잘 붙고 오래입으면 보풀이 생길것같아요. 편하게 막 입기는 좋아요^^,2026-02-11 06:48:31,0,(기모)블랙,,잘 맞아요,보통이에요,비슷해요,,,
60755944,157665841,[무료배송/기모버전추가] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,"먼지 잘 붙어요! 근데 그거 빼고 만족 100% 입니다
핏도 예쁘고 기모 버전 따수워서 너무 맘에들어여 ㅎㅎ
다리가 긴 편인데도 낮은 운동화 신으니까 끌리더라고요
쫀득이라는 말이 너무 잘 어울리는 쫀득팬츠
주머니 없으면 핏 더 예쁠 거 같아요 ㅎㅎ",2026-02-11 00:30:47,0,(기모)블랙,,잘 맞아요,보통이에요,비슷해요,160cm,48kg,하의 26
60729631,157665841,[무료배송/기모버전추가] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,정말 최고예요,2026-02-09 17:25:56,0,(기모)블랙,,,,,168cm,53kg,하의 27
60695556,157665841,[역대급블프🖤/무료배송]  #SLOWMADE. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size (오늘드림🚚),5,소재 가격 다 괜찮은데 제 기준 종아리 아래 부츠컷이 너무 퍼지는 느낌이에요ㅠㅠ 고민고민하다 마실용으로 편하게 입으려고 품었어요,2026-02-08 05:25:47,0,블랙,,잘 맞아요,보통이에요,비슷해요,,,
60672166,157665841,[무료배송/기모버전추가] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,4,기본버전보다 작을까봐 라지로 구매했는데 좀 널널해요.,2026-02-07 03:37:14,0,(기모)딥브라운,,커요,보통이에요,비슷해요,157cm,57kg,하의 28
60672164,157665841,[무료배송/기모버전추가] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,기모라서 기본버전보다 타이트할까봐 걱정했는데 더 넉넉해요,2026-02-07 03:37:11,0,(기모)블랙,,잘 맞아요,보통이에요,비슷해요,157cm,57kg,하의 28
60665102,157665841,[무료배송/기모버전추가] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,츄리닝은 여기에서만 시켜요… 무릎도 안늘어나고 핏도 진짜 이뻐여ㅠㅠㅠ 와이존 생길까봐 좀 걱정했는데 전혀 안생깁니다!!!,2026-02-06 14:03:43,0,딥그레이,,잘 맞아요,만족해요,비슷해요,170cm,58kg,하의 29
60661056,157665841,[오픈할인/기모버전추가] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size (무료배송),5,정말 최고예요,2026-02-06 11:08:29,0,(기모)블랙,,,,,165cm,45kg,하의 27
60647891,157665841,[무료배송/기모버전추가] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,정말 최고예요,2026-02-06 00:37:35,0,(기모)블랙,,,,,164cm,47kg,하의 24
60642573,157665841,[무료배송/기모버전추가] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,편하게 잘 입고 있어요 기모가 따뜻하고 재질도 좋아요 ㅎㅎ 고무줄도 짱짱하니 기본템으로 좋아요 ㅎㅎ 다리도 길어보여요 ,2026-02-05 14:28:03,0,(기모)블랙,,잘 맞아요,만족해요,비슷해요,162cm,55kg,하의 27
60641653,157665841,[무료배송/기모버전추가] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,1,정말 최고예요,2026-02-05 13:56:07,0,(기모)블랙,,,,,164cm,58kg,하의 28
60634320,157665841,[무료배송/기모버전추가] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,공항가서 입으러고 샀는데 생각보다 더 부츠컷이라 ㅋㅋㅋㅋ 조금 당황하긴 했어요 그래도 이쁩니다,2026-02-05 09:10:58,1,(기모)블랙,,잘 맞아요,만족해요,비슷해요,162cm,52kg,
60610782,157665841,[무료배송/기모버전추가] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,가모로 구매했는데 보드랍고 길이도 딱 좋네요~ 너무 편해서 교복될 거 같아요. 몇개 더 사놓을가봐요 추천해요!!,2026-02-04 10:52:03,0,(기모)블랙,,잘 맞아요,만족해요,비슷해요,165cm,55kg,하의 27
60609105,157665841,[무료배송/기모버전추가] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,4,"밑위부터 허벅지 부분이 저한테 너무 커서 애매한데
넘 편하고 보드라워서 반품 안하고 입으랴구요",2026-02-04 09:44:00,0,(기모)블랙,,커요,만족해요,비슷해요,158cm,43kg,하의 24
60603933,157665841,[무료배송/오늘드림🚚]  #SLOWMADE. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,3,정말 최고예요,2026-02-04 06:37:08,0,블랙,,,,,,,
60594688,157665841,[무료배송/기모버전추가] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,내똥배가문제죠 항상 이뻐요 편합니다 추천합니다 ,2026-02-03 23:08:38,0,(기모)블랙,,잘 맞아요,보통이에요,비슷해요,165cm,51kg,하의 27
60586032,157665841,[무료배송/기모버전추가] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,정말 최고예요,2026-02-03 12:22:08,0,블랙,,,,,,,
60586027,157665841,[무료배송/기모버전추가] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,정말 최고예요,2026-02-03 12:22:05,0,(기모)블랙,,,,,,,
60532938,157665841,[무료배송/기모버전추가] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,2,가성비바지로 구입하긴햇지만 무엇보다 생각보다 얇아서 아쉽네요..기모바지는 그래도 두께가 조금 잇어서 라인 탄탄하게 잡아주는게 좋은데 얇은 여름용 트레이너바지에 얇은기모 첨가한정도? 허벅지는 살짝 여유잇고 부츠컷라인이 생각보다 많이 부각되네요. 베이직 선택햇는데 164키에 신발등 살짝 덮히는 정도 길이로 다른 트레이닝바지들에 비해 너무 짧진않아서 길이는 적당합니다. 부담없이 편하게 입기는 좋을것같아요. ,2026-02-01 04:09:07,1,(기모)블랙,,잘 맞아요,보통이에요,비슷해요,164cm,50kg,하의 26
60512505,157665841,[오픈할인/기모버전추가] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size (무료배송),5,정말 최고예요,2026-01-31 04:38:53,0,(기모)블랙,,,,,,,
60488140,157665841,[무료배송/오늘드림🚚] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,"168기준 다리긴편
치즈트레이닝 여름버전 롱기장 잘맞았어요
일반버전 롱기장으로 하니 너무 길어서 4cm정도 줄이니 이쁘게 맞음
이번에 기모버전 베이직기장으로 하니 너무짧아서 반품후 롱기장으로 재주문
사진처럼 이쁘게 맞습니다
그리고 일반버전도 베이직 버전으로 다시샀는데 딱 이쁘게 맞네요",2026-01-30 00:55:34,1,딥그레이,,잘 맞아요,만족해요,비슷해요,168cm,57kg,하의 28
60487956,157665841,[무료배송/기모버전추가] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,"168기준 다리긴편
치즈트레이닝 여름버전 롱기장 잘맞았어요
일반버전 롱기장으로 하니 너무 길어서 4cm정도 줄이니 이쁘게 맞음
이번에 기모버전 베이직기장으로 하니 너무짧아서 반품후 롱기장으로 재주문
사진처럼 이쁘게 맞습니다
그리고 일반버전도 베이직 버전으로 다시샀는데 딱 이쁘게 맞네요",2026-01-30 00:42:16,0,블랙,,잘 맞아요,만족해요,비슷해요,168cm,57kg,하의 28
60487955,157665841,[무료배송/기모버전추가] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,"168기준 다리긴편
치즈트레이닝 여름버전 롱기장 잘맞았어요
일반버전 롱기장으로 하니 너무 길어서 4cm정도 줄이니 이쁘게 맞음
이번에 기모버전 베이직기장으로 하니 너무짧아서 반품후 롱기장으로 재주문
사진처럼 이쁘게 맞습니다
그리고 일반버전도 베이직 버전으로 다시샀는데 딱 이쁘게 맞네요",2026-01-30 00:42:14,0,(기모)블랙,,잘 맞아요,만족해요,비슷해요,168cm,57kg,하의 28
60484635,157665841,[무료배송/기모버전추가] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,생각보다 너무 부츠컷이에요 살짝만 더 쫍앗으면 더 마음에 들엇을것 같지만 그래도 만족스러워요 여기바지 너무 이뻐여 믿고살거같아요,2026-01-29 15:52:37,1,(기모)블랙,,잘 맞아요,만족해요,비슷해요,160cm,50kg,하의 28
60469759,157665841,[무료배송/기모버전추가] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,"작년때 블랙주문해서 잘입고있어서 딥그레이색도 주문했어요
기장이 딱 좋아요👍",2026-01-29 05:42:55,0,딥그레이,,잘 맞아요,만족해요,비슷해요,161cm,55kg,하의 28
60456433,157665841,[오픈할인/기모버전추가] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size (무료배송),5,"스탠다드 길이 샀는데 아주 살짝 짧아서
롱버전하나 더 구입합니다",2026-01-28 14:04:56,0,(기모)블랙,,잘 맞아요,만족해요,비슷해요,162cm,55kg,하의 27
60441125,157665841,[오픈할인/기모버전추가] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size (무료배송),3,정말 최고예요,2026-01-28 05:39:56,0,(기모)블랙,,,,,,,
60433050,157665841,[오픈할인/기모버전추가] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size (무료배송),5,정말 최고예요,2026-01-27 23:10:41,0,(기모)블랙,,,,,155cm,56kg,하의 28
60429263,157665841,[오픈할인/기모버전추가] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size (무료배송),5,정말 최고예요,2026-01-27 14:42:00,0,(기모)블랙,,,,,163cm,48kg,하의 25
60425096,157665841,[오픈할인/기모버전추가] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size (무료배송),1,정말 최고예요,2026-01-27 12:39:44,0,(기모)블랙,,,,,164cm,48kg,하의 26
60421710,157665841,[오픈할인/기모버전추가] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size (무료배송),5,"생각보다두께감도잇고
예쁘네요
슬로우앤드는정맏ㄴ바지맛집이에요
ㅋㅋㄱ항상ㅂㅏ지는여기서만구매합니다
좋아요",2026-01-27 11:14:11,0,블랙,,잘 맞아요,보통이에요,비슷해요,163cm,59kg,하의 28
