review_id,product_id,product_name,rating,contents,created_at,like_count,구매컬러,구매사이즈,사이즈,퀄리티,색감,키,몸무게,평소사이즈
57453231,127981388,[2만장판매] [MADE] 재니스 부츠컷 밴딩팬츠 *,5,"너무 맘에 들어요~ 츄리닝처럼 편한데 보기에는 슬랙스 같아서 출근할 때도 잘 입을 거 같아요! 
슽체형인 저한테는 찰떡인데 더 날씬한 웨이브체형 동생이 입어봤는데 제 핏이 더 좋음ㅋㅋㅋ 슽체형에게 완전 찰떡 바지인 거 같슴다~~",2025-10-22 12:43:31,0,블랙,,잘 맞아요,보통이에요,비슷해요,164cm,54kg,하의 27
57418495,127981388,[2만장판매] [MADE] 재니스 부츠컷 밴딩팬츠 *,5,부츠컷 밴딩 팬츠 좋아요 다리가 길어 보이고 슬림해 보여요 허벅지살 부자인데 부츠컷이라서 부각 되지않아 좋네요 키159 -160 에 숏 사이즈 딱 맞게 좋네요 블랙업 바지 맞집인듯 굳 굳 굳,2025-10-21 14:59:03,1,블랙,,잘 맞아요,만족해요,비슷해요,159cm,55kg,하의 27
57403790,127981388,[2만장판매] [MADE] 재니스 부츠컷 밴딩팬츠 *,5,와우 진짜 블랙업은 바지 맛집이네요... 핏 너무너무예쁘고 다리도 엄청길어보여요 블랙업 부츠컷 트레이닝바지 즐겨입었는데 그거는 쫌 얇아서 겨울엔 못입을거같았는데 이거는 겨울에 입어도 상관없을거같아요~!! 진짜최곱니당,2025-10-21 09:50:41,2,블랙,,잘 맞아요,만족해요,비슷해요,168cm,56kg,
57361299,127981388,[2만장판매] [MADE] 재니스 부츠컷 밴딩팬츠,5,"5cm 닥터마틴 안신으면 바닥에 질질 끌려요 ㅠㅠ 근데 핏이랑 재질이 너무 좋네요! 
 ⭐️y존 부각 심하다는 후기가 많은데 y존 부각되는 이유가 꽉 껴서 그런거예요... 한사이즈 크게 사서 기장 수선하시거나 완전 내려입으세요..ㅠ 저는 크게사서  y존끼임 하나도 없었습니다",2025-10-20 05:03:08,6,블랙,,커요,만족해요,비슷해요,168cm,65kg,하의 28
57329982,127981388,[2만장판매] [MADE] 재니스 부츠컷 밴딩팬츠 *,3,"원단이런건좋은데 s 시켰으면 이렇게 울지않았을까?..
밑위,y존부분, 주머니 튀어나오는것들 좀 거슬리는정도
그래서 내려입어야함 그런거 생각하면 short 버전 주문할걸;
S시켰으면 밑위가 울지않더라도 주머니 튀나오는건 심했을거고 엉덩이는 잘못하면 앉다가 터졌을지도모를정도의 탄력임
내가 생각한 스판원단은 더 짱짱한거였는데..
블랙업 made이번에 주문한것들 전체적으로 다 가격에비해 퀄이 별로여서 좀 실망이에요 ㅠㅠㅠ… 그래도 못입을정돈아니에유",2025-10-19 07:30:10,61,블랙,,잘 맞아요,보통이에요,비슷해요,154cm,50kg,하의 28
57232933,127981388,[2만장판매] [MADE] 재니스 부츠컷 밴딩팬츠,5,제 몸에는 커서 허리를 접어야 할 정도네요. 후기들이 너무 좋아서 구매했는데 편하기는 한데 화면처럼 슬림부츠컷이 아닌 바지 아랫단 통이 넓어요. 보통 청바지 27입는 분도 S사이즈 잘 맞을듯,2025-10-16 11:18:48,1,블랙,,커요,보통이에요,비슷해요,166cm,47kg,하의 25
56905679,127981388,[2만장판매] [MADE] 재니스 부츠컷 밴딩팬츠,5,"여행때 편하게 입고 다니려고 샀습니다. 신축성 좋고 부드럽고, 많이 걸어다닐 때 편하고 좋아요! 그리고 다리 길어보여요 강추합니다~",2025-10-06 09:20:50,0,블랙,,잘 맞아요,만족해요,비슷해요,168cm,51kg,하의 28
56811143,127981388,[2만장판매] [MADE] 재니스 부츠컷 밴딩팬츠,4,"후기에 보풀 얘기가 있던데 소재가 부드럽고 약간 도톰해서 몇번 입다 보면 올라올 것 같네요.
근데 그만큼 착용감이 너무 좋아요!
부들부들하고 진짜 너무 편해요👍
그리고 너무 트레이닝복스럽지 않아서 출근템으로 무난할 것 같습니당!
길이가 약간만 짧으면 진짜 최고의 핏일 거 같네요.
짧은 내다리를 탓하며🥲
교복템될 거 같은데 옷 해지면 또 사러 올게여!",2025-10-02 13:20:25,0,블랙,,잘 맞아요,만족해요,비슷해요,167cm,58kg,하의 28
56808032,127981388,[2만장판매] [MADE] 재니스 부츠컷 밴딩팬츠,5,"거의 매일 입다시피했는데 무릎도 안늘어나고 대충 말아서 던져놔도 구김도 거~~의 없었어요
보풀도 잘 안생기고 두께감도 너무 얇지 않아서 문신템으로 잘 입고다녔어요 강추",2025-10-02 11:42:03,0,블랙,,잘 맞아요,만족해요,비슷해요,166cm,54kg,하의 26
56779750,127981388,[2만장판매] [MADE] 재니스 부츠컷 밴딩팬츠,5,"사세여,,,, 핏 너무 이뻐요
한겨울 한여름 빼고 입기좋은 두께에용",2025-10-01 13:47:20,0,블랙,,잘 맞아요,만족해요,비슷해요,160cm,54kg,하의 26
56655123,127981388,[2만장판매] [MADE] 재니스 부츠컷 밴딩팬츠,5,가을겨울 휘뚜루마뚜루 입을 기본 팬츠 찾다가 구매했어요 키가 큰편인데 길이감도 따악 발등 넉넉하게 덮는 기장에 통도 부담스럽게 좁지않아서 다리가 더 길어보이고 날씬해보여요! 두께감도 가을부터 겨울까지 입기 좋고 탄탄해서 무릎이 늘어나거나하지않을거같아 오래 입을 수 있을듯합니다!,2025-09-28 05:34:07,0,블랙,,잘 맞아요,만족해요,비슷해요,171cm,60kg,하의 29
56558489,127981388,[2만장판매] [MADE] 재니스 부츠컷 밴딩팬츠,5,핏 최고… 약간 레깅스? 나 운동복 재질같이 매끈한 소재예요. 한동안 입어야 무릎나옴이나 변형 등은 판단하겠지만 일단 첫착은 너무 이쁨 ㅠㅠ 제 키에는 롱 하니까 진짜 딱 맨발에 바닥에 끄트머리 닿는 정도라 신발신으면 최적. 모듀 사세요!!,2025-09-25 01:08:25,0,블랙,,잘 맞아요,만족해요,비슷해요,167cm,51kg,하의 26
56320745,127981388,[2만장판매] [MADE] 재니스 부츠컷 밴딩팬츠,5,진짜 편해서 손 많이 가는 바지 쓰는 지금도 입고 있음 골반 살려 주고 허벅지 얇아 보여서 핏 굿입니다!! 단점은... 빨때 보풀 생기는 거..,2025-09-17 05:25:48,2,블랙,,잘 맞아요,만족해요,비슷해요,161cm,50kg,하의 27
56203186,127981388,[2만장판매] [MADE] 재니스 부츠컷 밴딩팬츠,5,"너무 예뻐요 미쳐오 다들 거 시에요!!!! 그냥 쫀쫀하게 나므 졸고 편흐게 막입거 다니기더 좋아요 학교다닐때 입고 다니기 너무 좋아오
후기가 너무 좋아서 따라 구매했는데 후회 xx 
바지 길이땨문에 L 살까 고민했는데.. M도 예뻐요
발등 덮히는 예쁜 길이 다들 사서 존예옷 입으세여",2025-09-13 05:40:46,1,블랙,,잘 맞아요,보통이에요,비슷해요,172cm,55kg,하의 27
